token,log_name_sft,score_sft,log_name_rl,score_rl,delta
0034182453455593,2021.07.09.15.53.28_veh-38_00184_02293,0.9141431611979924,2021.07.09.15.53.28_veh-38_00184_02293,0.9350268319731844,0.02088367077519193
0063186407485185,2021.07.09.15.53.28_veh-38_00184_02293,1.0,2021.07.09.15.53.28_veh-38_00184_02293,1.0,0.0
00839bb43eed5f3e,2021.08.31.14.01.15_veh-40_01576_01714,0.9023879781549228,2021.08.31.14.01.15_veh-40_01576_01714,0.9187826799343496,0.016394701779426812
0090af8e15415a95,2021.06.09.12.06.35_veh-35_01164_01494,0.9185674036640434,2021.06.09.12.06.35_veh-35_01164_01494,0.9383118731779962,0.01974446951395281
00b3f7e6cbfc5fa0,2021.10.11.02.57.41_veh-50_02155_02265,0.896324471114006,2021.10.11.02.57.41_veh-50_02155_02265,0.9127257496794324,0.01640127856542639
00bf064b40495a06,2021.07.09.15.53.28_veh-38_00184_02293,0.9383697793908432,2021.07.09.15.53.28_veh-38_00184_02293,0.9575571246155028,0.01918734522465959
00e32fcdcf455ae8,2021.07.09.15.53.28_veh-38_00184_02293,1.0,2021.07.09.15.53.28_veh-38_00184_02293,1.0,0.0
015173513fc25684,2021.10.05.08.11.15_veh-50_00437_00585,0.9175406423541764,2021.10.05.08.11.15_veh-50_00437_00585,0.929722652361909,0.012182010007732558
016139f70ba255f4,2021.07.09.15.53.28_veh-38_00184_02293,1.0,2021.07.09.15.53.28_veh-38_00184_02293,1.0,0.0
017221a69d845d5f,2021.06.23.17.31.36_veh-16_00016_00377,0.964124009170656,2021.06.23.17.31.36_veh-16_00016_00377,0.0,-0.964124009170656
017f6ea65a675bd0,2021.07.09.15.53.28_veh-38_00184_02293,0.9782147833641,2021.07.09.15.53.28_veh-38_00184_02293,1.0,0.02178521663590005
0191e3cbe7735d02,2021.10.11.02.57.41_veh-50_01028_01289,0.8867586000661145,2021.10.11.02.57.41_veh-50_01028_01289,0.9061994011505567,0.01944080108444224
