token,log_name_sft,score_sft,log_name_rl,score_rl,delta
0034182453455593,2021.07.09.15.53.28_veh-38_00184_02293,0.9243391504918436,2021.07.09.15.53.28_veh-38_00184_02293,0.9509857789957592,0.026646628503915637
0063186407485185,2021.07.09.15.53.28_veh-38_00184_02293,1.0,2021.07.09.15.53.28_veh-38_00184_02293,1.0,0.0
00839bb43eed5f3e,2021.08.31.14.01.15_veh-40_01576_01714,0.905045757296191,2021.08.31.14.01.15_veh-40_01576_01714,0.9272097558960604,0.022163998599869394
0090af8e15415a95,2021.06.09.12.06.35_veh-35_01164_01494,0.9242676268937786,2021.06.09.12.06.35_veh-35_01164_01494,0.948363849643196,0.024096222749417362
00b3f7e6cbfc5fa0,2021.10.11.02.57.41_veh-50_02155_02265,0.9007174408035477,2021.10.11.02.57.41_veh-50_02155_02265,0.921475791159286,0.020758350355738364
00bf064b40495a06,2021.07.09.15.53.28_veh-38_00184_02293,0.940743729734404,2021.07.09.15.53.28_veh-38_00184_02293,0.9629707881797808,0.022227058445376757
00e32fcdcf455ae8,2021.07.09.15.53.28_veh-38_00184_02293,1.0,2021.07.09.15.53.28_veh-38_00184_02293,1.0,0.0
015173513fc25684,2021.10.05.08.11.15_veh-50_00437_00585,0.914274068228852,2021.10.05.08.11.15_veh-50_00437_00585,0.9302358494078988,0.015961781179046786
016139f70ba255f4,2021.07.09.15.53.28_veh-38_00184_02293,1.0,2021.07.09.15.53.28_veh-38_00184_02293,1.0,0.0
017221a69d845d5f,2021.06.23.17.31.36_veh-16_00016_00377,0.9742330054491704,2021.06.23.17.31.36_veh-16_00016_00377,0.0,-0.9742330054491704
017f6ea65a675bd0,2021.07.09.15.53.28_veh-38_00184_02293,0.975676313497731,2021.07.09.15.53.28_veh-38_00184_02293,1.0,0.024323686502269015
0191e3cbe7735d02,2021.10.11.02.57.41_veh-50_01028_01289,0.8862500526235139,2021.10.11.02.57.41_veh-50_01028_01289,0.4924395851291194,-0.39381046749439447
0192df9f896c5030,2021.07.09.20.26.06_veh-35_02793_03289,1.0,2021.07.09.20.26.06_veh-35_02793_03289,1.0,0.0
019be72ca2035269,2021.07.09.15.53.28_veh-38_00184_02293,0.9461077913636942,2021.07.09.15.53.28_veh-38_00184_02293,0.9598569281005694,0.013749136736875278
01d99dddfff055b4,2021.06.09.12.06.35_veh-35_01164_01494,1.0,2021.06.09.12.06.35_veh-35_01164_01494,1.0,0.0
01f29c09064f597d,2021.07.09.15.53.28_veh-38_00184_02293,1.0,2021.07.09.15.53.28_veh-38_00184_02293,1.0,0.0
02036a881c8757cd,2021.06.09.12.06.35_veh-35_01164_01494,0.9380463139711916,2021.06.09.12.06.35_veh-35_01164_01494,0.9569223574480592,0.018876043476867554
02199704c082520f,2021.06.09.12.51.31_veh-35_01729_02626,1.0,2021.06.09.12.51.31_veh-35_01729_02626,1.0,0.0
02271efb56ca5e62,2021.07.09.15.53.28_veh-38_00184_02293,1.0,2021.07.09.15.53.28_veh-38_00184_02293,1.0,0.0
0228fd10f8c05bd4,2021.06.09.12.51.31_veh-35_01729_02626,0.9205367243415812,2021.06.09.12.51.31_veh-35_01729_02626,0.9622615662469344,0.041724841905353194
0242cf7ebae4537a,2021.07.09.15.53.28_veh-38_00184_02293,0.9813174216201316,2021.07.09.15.53.28_veh-38_00184_02293,0.5833333333333334,-0.3979840882867982
0244b29e92175c74,2021.08.31.14.01.15_veh-40_01576_01714,0.8801052111539501,2021.08.31.14.01.15_veh-40_01576_01714,0.927947308486674,0.04784209733272382
025b6096a0af5d87,2021.06.09.12.51.31_veh-35_01729_02626,0.9990569394276648,2021.06.09.12.51.31_veh-35_01729_02626,1.0,0.0009430605723351748
0265d0c659745deb,2021.10.05.08.11.15_veh-50_00437_00585,0.9098444112441796,2021.10.05.08.11.15_veh-50_00437_00585,0.9304917380509072,0.02064732680672765
0266adddeefb584b,2021.07.09.20.26.06_veh-35_02793_03289,0.9830468971212872,2021.07.09.20.26.06_veh-35_02793_03289,1.0,0.016953102878712767
027d63f008ba518b,2021.10.05.08.11.15_veh-50_00437_00585,0.959929383691158,2021.10.05.08.11.15_veh-50_00437_00585,0.9768889434904474,0.016959559799289425
02831f0823a75275,2021.06.09.12.06.35_veh-35_01164_01494,0.9241888010903526,2021.06.09.12.06.35_veh-35_01164_01494,0.9500010255397776,0.025812224449424992
02be5e5257915894,2021.10.11.02.57.41_veh-50_02155_02265,0.8849346881314912,2021.10.11.02.57.41_veh-50_02155_02265,0.9067314939687384,0.02179680583724719
02dff6541a8c574b,2021.06.23.17.31.36_veh-16_00016_00377,0.8620586336479219,2021.06.23.17.31.36_veh-16_00016_00377,0.9271283520710024,0.06506971842308051
038d98b0aef65cc5,2021.06.09.17.23.18_veh-38_01598_01750,1.0,2021.06.09.17.23.18_veh-38_01598_01750,1.0,0.0
039064e3ab615ba4,2021.06.09.12.51.31_veh-35_01729_02626,1.0,2021.06.09.12.51.31_veh-35_01729_02626,1.0,0.0
039d81c335fa5830,2021.07.09.15.53.28_veh-38_00184_02293,1.0,2021.07.09.15.53.28_veh-38_00184_02293,1.0,0.0
03d3158b8faf5c81,2021.07.09.15.53.28_veh-38_00184_02293,1.0,2021.07.09.15.53.28_veh-38_00184_02293,1.0,0.0
03e725fe0ab95f02,2021.06.09.12.51.31_veh-35_01729_02626,1.0,2021.06.09.12.51.31_veh-35_01729_02626,1.0,0.0
03eb9463e1685d1f,2021.10.11.02.57.41_veh-50_02155_02265,0.8746676169106985,2021.10.11.02.57.41_veh-50_02155_02265,0.8955351863652812,0.02086756945458268
03fe497641cc5a31,2021.07.09.15.53.28_veh-38_00184_02293,0.8426545474430883,2021.07.09.15.53.28_veh-38_00184_02293,0.912122884709541,0.06946833726645263
0424e5fd9a5c5e60,2021.10.11.02.57.41_veh-50_02155_02265,0.8735093423367881,2021.10.11.02.57.41_veh-50_02155_02265,0.8937655348146271,0.02025619247783894
044e89f71c845e59,2021.07.09.20.26.06_veh-35_02793_03289,0.9560403828859254,2021.07.09.20.26.06_veh-35_02793_03289,0.0,-0.9560403828859254
0454457b4d6a5d20,2021.07.09.15.53.28_veh-38_00184_02293,1.0,2021.07.09.15.53.28_veh-38_00184_02293,1.0,0.0
0461af120ee45dd8,2021.06.09.14.50.36_veh-26_02826_02955,0.8333333333333334,2021.06.09.14.50.36_veh-26_02826_02955,0.8333333333333334,0.0
